RowNum,TimeStamp,Sent,AmpHoursDCBus,BackEMFMotorImag,BackEMFMotorReal,CarGear,CurrentBattery,CurrentBus,CurrentMotorImag,CurrentMotorReal,CurrentPhaseA,CurrentPhaseB,CurrentRequested,EnableRegen,FanDrivePercent,FanDriveRPM,Odometer,PotAccel,PotRegen,TempAirInlet,TempAirOutlet,TempAvg,TempCapacitor,TemperatureCell01,TemperatureCell02,TemperatureCell03,TemperatureCell04,TempHeatsink,TempMax,TempMin,TempMotor,TempProcessor,VelocityMotor,VelocityVehicle,VoltageAvg,VoltageBattery,VoltageBus,VoltageCell01,VoltageCell02,VoltageCell03,VoltageCell04,VoltageCell05,VoltageCell06,VoltageCell07,VoltageCell08,VoltageCell09,VoltageCell10,VoltageCell11,VoltageCell12,VoltageCell13,VoltageCell14,VoltageCell15,VoltageCell16,VoltageCell17,VoltageCell18,VoltageCell19,VoltageCell20,VoltageCell21,VoltageCell22,VoltageCell23,VoltageCell24,VoltageCell25,VoltageCell26,VoltageCell27,VoltageCell28,VoltageCell29,VoltageCell30,VoltageCell31,VoltageCell32,VoltageFifteenVSupply,VoltageMax,VoltageMin,VoltageMotorImag,VoltageMotorReal,VoltageOnePtSixtyFiveVRef,VoltageOnePtTwoVSupply,VoltageTwoPtFiveVSupply
3561,2015-10-21 20:06:27.923000000,0,0.16641628,1.3148288554400001,0,0000000000000008,-974.54000000000000,0.89373884248000002,14.045712824000001,0,10.693503103999999,10.244562999999999,.11245265666667,,0,2910.0039999999999,419.19560000000001,12.33333333333333,.00000000000000,22.755040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,28.336480000000002,.00000000000000,-400.00000000000000,260.66422,27.80875,22.1672512104,0.54899912224000003,,124942.88000000000000,125.006964,3766.16666666666667,3828.16666666666667,3807.33333333333333,3817.00000000000000,3899.00000000000000,3941.50000000000000,3967.00000000000000,4007.16666666666667,3882.50000000000000,3895.33333333333333,3917.83333333333333,3961.50000000000000,3998.83333333333333,3996.33333333333333,3942.83333333333333,3950.00000000000000,3836.83333333333333,3819.83333333333333,3790.33333333333333,3824.16666666666667,3906.83333333333333,3965.33333333333333,3971.66666666666667,4003.16666666666667,3899.00000000000000,3910.00000000000000,3930.66666666666667,3952.16666666666667,3997.00000000000000,3994.50000000000000,4009.83333333333333,4017.50000000000000,14.996017999999999,4025.00000000000000,.00000000000000,2.7817659799999999,0,1.64440180000000,1.21150840000000,2.4937165999999999
3562,2015-10-21 20:06:32.930000000,0,0.1666446,0,0,0000000000000008,-124.72000000000000,0,0,0,0.32954311600000002,0.37914467200000002,.00000000000000,,0,2928.1311999999998,419.67340000000002,1.42424242424242,.00000000000000,22.755040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,28.310310000000001,.00000000000000,-400.00000000000000,258.17259999999999,27.80875,0,0,,125490.76000000000000,125.37614000000001,3782.40000000000000,3841.20000000000000,3821.20000000000000,3827.20000000000000,3907.60000000000000,3950.80000000000000,3976.00000000000000,4021.20000000000000,3895.20000000000000,3907.40000000000000,3929.80000000000000,3970.20000000000000,4007.80000000000000,4005.40000000000000,3954.60000000000000,3969.00000000000000,3851.40000000000000,3835.20000000000000,3805.60000000000000,3835.60000000000000,3915.40000000000000,3974.00000000000000,3981.20000000000000,4017.80000000000000,3908.83333333333333,3921.16666666666667,3946.33333333333333,3963.16666666666667,4008.16666666666667,4004.83333333333333,4017.66666666666667,4025.66666666666667,15.000146000000001,4026.00000000000000,.00000000000000,0.40371465600000001,0,1.64460040000000,1.21111240000000,2.4933236000000001
3563,2015-10-21 20:06:37.937000000,0,0.1666446,0,0,0000000000000008,-129.66000000000000,0,0,0,0.32899856799999999,0.36976146399999998,.00000000000000,,0,2922.0888,419.66784000000001,1.42424242424242,.00000000000000,22.797029999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,28.007380000000001,.00000000000000,-400.00000000000000,258.97669999999999,27.80875,0,0,,125491.72000000000000,125.394572,3783.00000000000000,3841.83333333333333,3821.83333333333333,3828.00000000000000,3908.50000000000000,3951.66666666666667,3976.83333333333333,4022.00000000000000,3895.83333333333333,3908.16666666666667,3930.66666666666667,3970.83333333333333,4008.66666666666667,4006.16666666666667,3955.66666666666667,3970.16666666666667,3852.33333333333333,3835.50000000000000,3806.33333333333333,3836.16666666666667,3916.16666666666667,3975.16666666666667,3982.16666666666667,4018.50000000000000,3909.80000000000000,3921.80000000000000,3947.00000000000000,3964.00000000000000,4009.00000000000000,4005.60000000000000,4018.20000000000000,4026.40000000000000,14.999727999999999,4027.00000000000000,.00000000000000,0.408853048,0,1.64455520000000,1.21108580000000,2.4932843999999998
3564,2015-10-21 20:06:42.947000000,0,0.16756840000000001,0.30102872800000002,0,0000000000000008,-1777.40000000000000,1.5931672943999999,37.995272579999998,0,24.682638575999999,22.841240144,.34906365588235,,0,2940.0331999999999,419.84005999999999,34.02941176470588,.00000000000000,22.713039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,27.644486000000001,.00000000000000,-400.00000000000000,259.01636000000002,27.80875,5.0685282000000003,0.1255283052,,124507.16000000000000,124.816732,3763.16666666666667,3826.00000000000000,3804.66666666666667,3805.66666666666667,3889.00000000000000,3931.50000000000000,3957.83333333333333,4003.00000000000000,3880.16666666666667,3893.66666666666667,3916.16666666666667,3952.00000000000000,3989.00000000000000,3985.83333333333333,3931.00000000000000,3941.66666666666667,3834.16666666666667,3817.16666666666667,3786.83333333333333,3813.16666666666667,3897.50000000000000,3955.66666666666667,3962.16666666666667,3998.33333333333333,3896.33333333333333,3908.33333333333333,3933.00000000000000,3950.00000000000000,3995.33333333333333,3990.66666666666667,4000.33333333333333,4007.66666666666667,14.993452,4027.00000000000000,.00000000000000,3.4427756879999998,0,1.64461960000000,1.21197500000000,2.4935291999999998
3565,2015-10-21 20:06:47.953000000,0,0.1699145,1.126210704,0,0000000000000008,-1169.94000000000000,1.0877914376,21.899290180360001,0,16.610863408,13.651439939999999,.16551254848485,,0,2945.9841999999999,421.02341999999999,16.87878787878788,.00000000000000,22.755040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,27.903670000000002,.00000000000000,-400.00000000000000,259.82046000000003,27.80875,18.981490399999998,0.470099832,,124731.92000000000000,124.95192400000001,3758.20000000000000,3823.20000000000000,3801.80000000000000,3810.60000000000000,3893.40000000000000,3940.20000000000000,3966.00000000000000,4009.60000000000000,3877.00000000000000,3891.00000000000000,3913.60000000000000,3957.00000000000000,3993.40000000000000,3994.20000000000000,3941.00000000000000,3951.20000000000000,3829.60000000000000,3813.20000000000000,3783.40000000000000,3817.40000000000000,3901.40000000000000,3963.80000000000000,3970.60000000000000,4005.60000000000000,3894.66666666666667,3907.66666666666667,3930.66666666666667,3949.83333333333333,3995.83333333333333,3992.66666666666667,4007.50000000000000,4015.00000000000000,14.996748,4026.00000000000000,.00000000000000,3.132739596,0,1.64462640000000,1.21159520000000,2.4942153999999999
3566,2015-10-21 20:06:52.960000000,0,0.17083670000000001,0.49052238824,0,0000000000000008,-892.64000000000000,0.73938557400000005,19.732035681999999,0,12.934021683999999,14.952230163999999,.17418324242424,,0,2928.1311999999998,421.94567999999998,17.75757575757576,.00000000000000,22.755040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,28.024570000000001,.00000000000000,-400.00000000000000,261.50797999999998,27.80875,8.2646120455999998,0.20468323224000001,,124946.58000000000000,125.12414,3770.16666666666667,3832.50000000000000,3812.16666666666667,3818.83333333333333,3900.50000000000000,3942.66666666666667,3968.33333333333333,4013.83333333333333,3886.00000000000000,3899.83333333333333,3922.50000000000000,3963.50000000000000,4000.50000000000000,3997.16666666666667,3944.66666666666667,3957.66666666666667,3840.50000000000000,3824.33333333333333,3795.33333333333333,3826.33333333333333,3908.50000000000000,3966.33333333333333,3973.50000000000000,4009.66666666666667,3899.00000000000000,3912.00000000000000,3936.00000000000000,3953.20000000000000,3999.20000000000000,3996.40000000000000,4010.00000000000000,4017.00000000000000,14.994766,4026.00000000000000,.00000000000000,2.4318047319999998,0,1.64456180000000,1.21186460000000,2.4940764
3567,2015-10-21 20:06:57.967000000,0,0.1714128,6.6362859199999999E-2,0,0000000000000008,-128.02000000000000,0,0,0,0.315512652,0.38951779199999997,.00000000000000,,0,2922.0888,422.42905999999999,1.72727272727273,.00000000000000,22.755040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,28.041758000000002,.00000000000000,-400.00000000000000,263.26481999999999,27.80875,1.1161087919999999,0.02764180016,,125491.06000000000000,125.434988,3782.80000000000000,3842.00000000000000,3822.00000000000000,3828.00000000000000,3909.00000000000000,3952.00000000000000,3976.80000000000000,4022.00000000000000,3896.00000000000000,3908.40000000000000,3931.00000000000000,3971.00000000000000,4009.00000000000000,4007.00000000000000,3956.00000000000000,3970.20000000000000,3852.60000000000000,3835.80000000000000,3806.20000000000000,3836.20000000000000,3916.80000000000000,3975.20000000000000,3982.20000000000000,4019.00000000000000,3909.83333333333333,3922.00000000000000,3947.16666666666667,3964.33333333333333,4009.50000000000000,4005.83333333333333,4018.83333333333333,4026.16666666666667,15.00197,4027.00000000000000,.00000000000000,0.41925335200000002,0,1.64495240000000,1.21138480000000,2.4951699999999999
3568,2015-10-21 20:07:02.977000000,0,0.17157800000000001,6.3016887719999998E-2,0,0000000000000008,-389.70000000000000,0.25819398199999999,7.5739981615999996,0,4.9029713079999997,6.10263372,.06362017647059,,0,2940.0331999999999,422.46238,7.41176470588235,.00000000000000,22.713039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,27.791167999999999,.00000000000000,-400.00000000000000,261.50797999999998,27.80875,1.05918636,2.6232046799999999E-2,,125325.72000000000000,125.345972,3777.50000000000000,3840.66666666666667,3820.33333333333333,3825.66666666666667,3906.83333333333333,3950.00000000000000,3974.16666666666667,4019.66666666666667,3891.66666666666667,3907.50000000000000,3929.83333333333333,3969.16666666666667,4007.00000000000000,4004.16666666666667,3952.83333333333333,3966.16666666666667,3847.16666666666667,3833.66666666666667,3804.33333333333333,3833.66666666666667,3914.33333333333333,3973.16666666666667,3979.66666666666667,4015.66666666666667,3907.60000000000000,3919.00000000000000,3943.40000000000000,3958.80000000000000,4008.80000000000000,4004.00000000000000,4016.60000000000000,4023.80000000000000,15.000742000000001,4027.00000000000000,.00000000000000,1.005999568,0,1.64491160000000,1.21158280000000,2.4944760000000001
3569,2015-10-21 20:07:07.983000000,0,0.17175499999999999,0,0,0000000000000008,-129.24000000000000,0,0,0,0.35245512800000001,0.35910034400000002,.00000000000000,,0,2922.0888,422.5068,1.51515151515152,.00000000000000,22.755040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,27.644487999999999,.00000000000000,-400.00000000000000,258.97669999999999,27.80875,0,0,,125492.36000000000000,125.44783200000001,3784.16666666666667,3843.00000000000000,3823.00000000000000,3829.33333333333333,3910.16666666666667,3953.16666666666667,3977.66666666666667,4023.66666666666667,3897.33333333333333,3910.00000000000000,3932.16666666666667,3972.00000000000000,4010.50000000000000,4007.66666666666667,3957.50000000000000,3971.33333333333333,3853.50000000000000,3836.83333333333333,3807.16666666666667,3837.50000000000000,3917.66666666666667,3976.16666666666667,3983.33333333333333,4020.00000000000000,3911.16666666666667,3923.33333333333333,3948.16666666666667,3965.33333333333333,4010.33333333333333,4006.83333333333333,4020.00000000000000,4027.33333333333333,15.000638,4028.00000000000000,.00000000000000,0.40467310400000001,0,1.64465480000000,1.21116400000000,2.4933998000000002
3570,2015-10-21 20:07:12.990000000,0,0.17175499999999999,0,0,0000000000000008,-125.44000000000000,0,0,0,0.32332401923076926,0.37861603461538462,.00000000000000,,0,2928.1311999999998,422.5068,1.54545454545455,.00000000000000,22.713039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,27.437259999999998,.00000000000000,-400.00000000000000,258.17259999999999,27.80875,0,0,,125491.70000000000000,125.45079615384614,3784.20000000000000,3843.20000000000000,3823.40000000000000,3829.60000000000000,3910.60000000000000,3953.60000000000000,3978.00000000000000,4024.00000000000000,3897.60000000000000,3910.20000000000000,3932.20000000000000,3972.20000000000000,4011.00000000000000,4007.80000000000000,3958.00000000000000,3971.80000000000000,3854.20000000000000,3837.20000000000000,3807.40000000000000,3838.00000000000000,3918.00000000000000,3976.40000000000000,3983.60000000000000,4020.40000000000000,3911.83333333333333,3924.16666666666667,3948.83333333333333,3966.00000000000000,4010.83333333333333,4007.16666666666667,4020.33333333333333,4027.83333333333333,14.9994,4028.00000000000000,.00000000000000,0.40477926538461539,0,1.64449860000000,1.21101040000000,2.4932316000000001
3571,2015-10-21 20:07:18,0,0.17176627999999999,0,0,0000000000000008,-140.38000000000000,0.0106897364,0.41057397839999998,0,0.70292185600000001,0.76662635999999995,.00459558823529,,0,2928.1311999999998,422.49567999999999,1.97058823529412,.00000000000000,22.713039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,27.222418000000001,.00000000000000,-400.00000000000000,258.97669999999999,27.80875,0,0,,125491.38000000000000,125.4649,3784.16666666666667,3842.83333333333333,3823.33333333333333,3829.83333333333333,3911.00000000000000,3954.16666666666667,3978.16666666666667,4024.16666666666667,3898.00000000000000,3910.66666666666667,3932.33333333333333,3972.66666666666667,4011.16666666666667,4008.16666666666667,3958.16666666666667,3972.00000000000000,3854.00000000000000,3837.16666666666667,3807.66666666666667,3838.00000000000000,3918.16666666666667,3977.00000000000000,3984.16666666666667,4021.00000000000000,3912.00000000000000,3924.40000000000000,3949.00000000000000,3965.80000000000000,4010.60000000000000,4007.20000000000000,4020.60000000000000,4028.00000000000000,14.999416,4028.00000000000000,.00000000000000,0.460844052,0,1.64459140000000,1.21116960000000,2.4933000000000001
3572,2015-10-21 20:07:23.007000000,0,0.17180313999999999,-0.1005935548,0,0000000000000001,-321.60000000000000,0.214988708,-6.7020928,0,4.8360047599999998,3.5743169639999999,.06176017878788,,0,2922.0888,422.46789999999999,7.06060606060606,.00000000000000,22.713039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,27.033353999999999,.00000000000000,-400.00000000000000,257.36849999999998,27.80875,-1.7002459999999999,-4.2108675999999998E-2,,125377.68000000000000,125.399968,3783.50000000000000,3842.66666666666667,3822.16666666666667,3828.33333333333333,3908.83333333333333,3951.83333333333333,3976.00000000000000,4021.66666666666667,3897.50000000000000,3909.83333333333333,3931.66666666666667,3971.83333333333333,4009.50000000000000,4006.16666666666667,3955.00000000000000,3968.66666666666667,3853.00000000000000,3836.16666666666667,3806.33333333333333,3836.83333333333333,3916.83333333333333,3974.50000000000000,3981.66666666666667,4017.83333333333333,3911.33333333333333,3923.33333333333333,3947.83333333333333,3964.83333333333333,4010.00000000000000,4006.83333333333333,4019.66666666666667,4026.50000000000000,14.998054,4029.00000000000000,.00000000000000,-0.54557595999999997,0,1.64447440000000,1.21111380000000,2.4933258
3573,2015-10-21 20:07:28.013000000,0,0.1720941,-0.48300214540000003,0,0000000000000001,-258.68627450980392,8.9488031999999995E-2,-3.636036174,0,2.1640052320000001,3.6731810999999999,.03201941333333,,0,2940.1246000000001,421.85129999999998,4.66666666666667,.00000000000000,22.713039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,26.938825999999999,.00000000000000,-400.00000000000000,260.66422,27.80875,-8.1573711600000003,-0.2020272712,,125446.90196078431373,125.44794,3782.00000000000000,3842.40000000000000,3823.20000000000000,3829.80000000000000,3911.40000000000000,3954.20000000000000,3978.20000000000000,4024.00000000000000,3896.60000000000000,3909.60000000000000,3932.80000000000000,3973.40000000000000,4011.60000000000000,4008.40000000000000,3958.00000000000000,3971.80000000000000,3852.00000000000000,3835.80000000000000,3807.20000000000000,3838.00000000000000,3918.80000000000000,3977.00000000000000,3984.00000000000000,4020.20000000000000,3910.33333333333333,3922.33333333333333,3947.16666666666667,3964.16666666666667,4010.33333333333333,4007.00000000000000,4019.66666666666667,4027.33333333333333,14.99925,4029.00000000000000,.00000000000000,9.0697340000000001E-2,0,1.64474340000000,1.21139780000000,2.4947127999999998
3574,2015-10-21 20:07:33.020000000,0,0.17251095999999999,-0.51049939600000005,0,0000000000000001,-696.28000000000000,0.51165294959999996,-16.464240191999998,0,11.494670392,10.714361243999999,.15010339088235,,0,2946.0756000000001,421.36799999999999,14.58823529411765,.00000000000000,22.713039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,26.852886000000002,.00000000000000,-400.00000000000000,259.86011999999999,27.80875,-8.6235509599999993,-0.21357278399999999,,125186.46000000000000,125.270048,3777.66666666666667,3838.50000000000000,3817.66666666666667,3823.00000000000000,3904.33333333333333,3947.00000000000000,3971.50000000000000,4017.33333333333333,3893.33333333333333,3906.00000000000000,3928.16666666666667,3967.66666666666667,4004.33333333333333,4001.50000000000000,3949.66666666666667,3962.16666666666667,3848.16666666666667,3831.16666666666667,3801.33333333333333,3831.00000000000000,3912.16666666666667,3970.50000000000000,3977.16666666666667,4013.66666666666667,3906.40000000000000,3918.20000000000000,3943.00000000000000,3961.60000000000000,4007.20000000000000,4003.40000000000000,4016.20000000000000,4022.40000000000000,14.992915999999999,4026.00000000000000,.00000000000000,-2.1207816448000001,0,1.64434460000000,1.21171840000000,2.4938243999999998
3575,2015-10-21 20:07:38.030000000,0,0.17308960000000001,-0.71196311199999995,0,0000000000000008,-257.89795918367347,0.11894893628,-3.0919441128799998,0,2.5505426400000002,2.0800818560000001,.01953125151515,,0,2916.0464000000002,420.30696,2.93939393939394,.00000000000000,22.671050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,27.007574000000002,.00000000000000,-400.00000000000000,260.66422,27.80875,-12.01914384,-0.29766879639999999,,125386.12244897959184,125.43082800000001,3779.80000000000000,3840.60000000000000,3820.80000000000000,3827.00000000000000,3909.40000000000000,3952.80000000000000,3977.20000000000000,4022.60000000000000,3894.80000000000000,3907.80000000000000,3930.80000000000000,3971.00000000000000,4009.20000000000000,4006.80000000000000,3956.60000000000000,3970.00000000000000,3849.80000000000000,3833.60000000000000,3804.60000000000000,3835.20000000000000,3916.60000000000000,3975.60000000000000,3982.80000000000000,4019.00000000000000,3909.16666666666667,3921.83333333333333,3946.16666666666667,3963.83333333333333,4009.50000000000000,4006.16666666666667,4019.50000000000000,4027.33333333333333,14.998087999999999,4030.00000000000000,.00000000000000,0.031339288,0,1.64453780000000,1.21125860000000,2.4940544
3576,2015-10-21 20:07:43.053000000,0,0.17310539999999999,-5.0597176000000002E-3,0,0000000000000008,-126.80392156862745,0,0,0,0.31180000000000002,0.38971995599999998,.00000000000000,,0,2928.1311999999998,420.00700000000001,1.45454545454545,.00000000000000,22.713039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,26.990387999999999,.00000000000000,-400.00000000000000,258.17259999999999,27.80875,-8.4328648000000006E-2,-2.0885017999999998E-3,,125492.64705882352941,125.48858799999999,3785.66666666666667,3844.83333333333333,3824.50000000000000,3830.66666666666667,3912.00000000000000,3955.16666666666667,3979.16666666666667,4025.16666666666667,3899.50000000000000,3912.00000000000000,3934.16666666666667,3974.00000000000000,4012.16666666666667,4009.16666666666667,3959.16666666666667,3973.50000000000000,3855.33333333333333,3838.50000000000000,3809.00000000000000,3839.00000000000000,3919.33333333333333,3978.16666666666667,3985.33333333333333,4021.66666666666667,3913.16666666666667,3925.50000000000000,3950.00000000000000,3967.00000000000000,4012.20000000000000,4009.00000000000000,4021.60000000000000,4029.20000000000000,14.999338,4030.00000000000000,.00000000000000,0.40456961600000002,0,1.64446320000000,1.21093120000000,2.493201
3577,2015-10-21 20:07:48.043000000,0,0.17314031999999999,0,0,0000000000000008,-251.54000000000000,0.122392658,4.5080933659999998,0,2.136340964,4.3585792679999997,.04370856818182,,0,2922.0888,420.01254,5.48484848484848,.00000000000000,22.713039999999999,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,26.801324000000001,.00000000000000,-400.00000000000000,258.97669999999999,27.80875,0,0,,125484.18000000000000,125.44491600000001,3784.83333333333333,3843.83333333333333,3823.00000000000000,3829.33333333333333,3911.00000000000000,3954.66666666666667,3978.83333333333333,4024.50000000000000,3899.33333333333333,3911.16666666666667,3933.00000000000000,3973.00000000000000,4011.16666666666667,4008.66666666666667,3958.83333333333333,3972.66666666666667,3854.66666666666667,3837.33333333333333,3807.66666666666667,3837.50000000000000,3918.16666666666667,3977.66666666666667,3984.83333333333333,4020.83333333333333,3912.60000000000000,3925.20000000000000,3949.60000000000000,3966.20000000000000,4011.16666666666667,4007.83333333333333,4020.83333333333333,4028.33333333333333,14.995644,4030.00000000000000,.00000000000000,0.81290629599999997,0,1.64415660000000,1.21081160000000,2.4931778000000002
3578,2015-10-21 20:07:53.050000000,0,0.17376191999999999,0.30410908728000002,0,0000000000000008,-613.48000000000000,0.46305658399999999,13.5259249856,0,8.7239805199999996,8.2049662879999996,.11267808235294,,0,2934.0821999999998,420.3125,13.70588235294118,.00000000000000,22.671050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,26.638041999999999,.00000000000000,-400.00000000000000,260.66422,27.765779999999999,5.1244736099999999,0.12691384432799999,,125141.84000000000000,125.315344,3776.20000000000000,3837.40000000000000,3816.20000000000000,3821.80000000000000,3904.20000000000000,3948.40000000000000,3973.40000000000000,4020.00000000000000,3892.60000000000000,3905.00000000000000,3927.20000000000000,3966.80000000000000,4004.00000000000000,4002.60000000000000,3951.40000000000000,3965.40000000000000,3847.00000000000000,3829.80000000000000,3799.60000000000000,3829.60000000000000,3911.60000000000000,3971.80000000000000,3979.20000000000000,4016.00000000000000,3908.33333333333333,3920.83333333333333,3945.16666666666667,3962.00000000000000,4007.00000000000000,4003.33333333333333,4016.00000000000000,4023.16666666666667,14.995367999999999,4030.00000000000000,.00000000000000,1.7612648319999999,0,1.64449540000000,1.21140200000000,2.493817
3579,2015-10-21 20:07:58.060000000,0,0.17404040000000001,0,0,0000000000000008,-238.22000000000000,0.102667808,3.9526590640000001,0,2.9617503439999999,4.0227107440000003,.03557054969697,,0,2922.0888,420.42916000000002,4.66666666666667,.00000000000000,22.671050000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,26.732572000000001,.00000000000000,-400.00000000000000,263.26481999999999,27.765779999999999,0,0,,125461.82000000000000,125.48240800000001,3784.16666666666667,3843.50000000000000,3822.83333333333333,3828.66666666666667,3910.83333333333333,3954.66666666666667,3978.66666666666667,4024.66666666666667,3898.83333333333333,3910.83333333333333,3932.66666666666667,3972.33333333333333,4010.83333333333333,4009.00000000000000,3958.50000000000000,3972.83333333333333,3854.16666666666667,3837.16666666666667,3807.00000000000000,3836.83333333333333,3918.16666666666667,3977.83333333333333,3985.00000000000000,4021.00000000000000,3912.40000000000000,3924.60000000000000,3949.00000000000000,3965.60000000000000,4010.40000000000000,4007.00000000000000,4019.80000000000000,4028.20000000000000,14.999992000000001,4030.00000000000000,.00000000000000,0.79042482800000002,0,1.64486440000000,1.21149580000000,2.4949998
3580,2015-10-21 20:08:03.067000000,0,0.17823194000000001,3.7026901799999998,0,0000000000000008,-8633.86000000000000,8.5961008920000008,74.055659039999995,0,50.914830080000002,54.677568639999997,.66104403030303,,0,2952.1179999999999,421.77926000000002,65.63636363636364,.00000000000000,22.630040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,26.578279999999999,.00000000000000,-400.00000000000000,261.50797999999998,27.765779999999999,62.454303600000003,1.5467572039999999,,121583.42000000000000,122.039888,3680.50000000000000,3750.66666666666667,3719.33333333333333,3720.66666666666667,3809.33333333333333,3852.00000000000000,3892.50000000000000,3935.66666666666667,3814.00000000000000,3823.00000000000000,3841.50000000000000,3882.83333333333333,3907.83333333333333,3905.00000000000000,3845.33333333333333,3843.50000000000000,3757.00000000000000,3731.33333333333333,3694.33333333333333,3725.00000000000000,3820.00000000000000,3879.16666666666667,3894.16666666666667,3927.66666666666667,3841.33333333333333,3853.83333333333333,3876.00000000000000,3887.16666666666667,3927.16666666666667,3921.50000000000000,3931.66666666666667,3930.16666666666667,14.990994000000001,4030.00000000000000,.00000000000000,10.036896479999999,0,1.64433980000000,1.21181900000000,2.493722
3581,2015-10-21 20:08:08.073000000,0,0.195157,13.187464800000001,0,0000000000000008,-13096.98000000000000,12.793513000000001,61.787316400000002,-0.1581983092,46.094289600000003,45.480130000000003,.46881510606061,,0,2940.0331999999999,432.88366000000002,46.48484848484848,.00000000000000,22.630040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,27.214020000000001,.00000000000000,-400.00000000000000,259.82046000000003,27.765779999999999,209.39423600000001,5.1859045999999998,,119309.48000000000000,119.436668,3558.60000000000000,3649.60000000000000,3620.40000000000000,3624.80000000000000,3753.00000000000000,3788.40000000000000,3814.80000000000000,3862.20000000000000,3711.40000000000000,3726.80000000000000,3753.80000000000000,3801.80000000000000,3846.80000000000000,3840.00000000000000,3747.20000000000000,3739.80000000000000,3640.80000000000000,3615.20000000000000,3586.60000000000000,3624.00000000000000,3764.20000000000000,3819.00000000000000,3813.20000000000000,3851.20000000000000,3750.66666666666667,3771.83333333333333,3785.33333333333333,3805.00000000000000,3841.83333333333333,3851.83333333333333,3867.66666666666667,3882.83333333333333,14.987204,3957.00000000000000,.00000000000000,18.892815200000001,2.3676332960000002,1.64409860000000,1.21136120000000,2.4934533999999999
3582,2015-10-21 20:08:13.087000000,0,0.21913067999999999,17.632235999999999,0,0000000000000008,-22351.58000000000000,22.181512040000001,77.946799600000006,-1.0396641900000001,56.815370399999999,56.543747600000003,.57103630588235,,0,2903.9614000000001,453.38785999999999,56.70588235294118,.00000000000000,22.630040000000001,-19.451989999999999,,-19.451989999999999,-400.00000000000000,-400.00000000000000,-400.00000000000000,-400.00000000000000,28.024761999999999,.00000000000000,-400.00000000000000,259.82046000000003,27.80875,270.78350799999998,6.70628476,,115134.10000000000000,114.83986,3483.83333333333333,3577.66666666666667,3529.16666666666667,3526.33333333333333,3629.83333333333333,3698.50000000000000,3728.66666666666667,3781.00000000000000,3639.16666666666667,3653.83333333333333,3664.16666666666667,3710.16666666666667,3723.00000000000000,3749.33333333333333,3646.33333333333333,3634.00000000000000,3562.50000000000000,3537.16666666666667,3492.66666666666667,3525.00000000000000,3645.16666666666667,3732.33333333333333,3724.83333333333333,3766.16666666666667,3672.00000000000000,3666.20000000000000,3702.80000000000000,3703.40000000000000,3731.60000000000000,3724.00000000000000,3733.40000000000000,3732.20000000000000,14.985118,3921.00000000000000,.00000000000000,23.551185199999999,4.6677646399999997,1.64403400000000,1.21171260000000,2.4934056
